"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"126","Deal Save 47% | Samsung G950 Galaxy S8 64GB Android Verizon Wireless 4G LTE  ","2017-12-18 13:09:20","FALSE","0","0","0","Samsung Galaxy","Austin","USA",TRUE
"127","@SamsungSA @DionWired Require help for a Samsung Galaxy grand prime+","2017-12-18 13:07:38","FALSE","0","0","1","Samsung Galaxy","Austin","USA",FALSE
"128","@SamsungMobile @GooglePlayMusic Need help for a Samsung Galaxy Grand Prime +","2017-12-18 13:02:26","FALSE","0","0","1","Samsung Galaxy","Austin","USA",FALSE
"129","Tablet Accessories $12,35  ","2017-12-18 13:00:25","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"130","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 12:41:50","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"131","Samsung Galaxy S8: Specs, price, availability, problems, and more!  ","2017-12-18 12:32:50","FALSE","0","0","-1","Samsung Galaxy","Austin","USA",FALSE
"132","RT @topnotchblog: Purchasing @sprint devices allows your family the opportunity to stretch your $ further Multi-device, Multi-line plan ($2","2017-12-18 12:26:11","TRUE","119","0","0","Samsung Galaxy","Austin","USA",FALSE
"133","Samsung Galaxy S4 Gorilla Glass 3 screen survives knife attacks | Trusted Reviews  ","2017-12-18 11:59:08","FALSE","0","0","-1","Samsung Galaxy","Austin","USA",FALSE
"134","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 11:44:26","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"135","@Cricketnation When I bought a Samsung Galaxy Amp Prime 2 from @Cricketnation I was told I could use it for a mobil  ","2017-12-18 09:42:42","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"136","When I bought a Samsung Galaxy Amp Prime 2 from @Cricketnation I was told I could use it for a mobile hotspot.  Jus  ","2017-12-18 09:41:10","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
