"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"111","@BestBuyCanada I hear Apple MacBooks are amazing. My wife does everything on tiny old iPhone I'd gift her one  ","2017-12-16 19:59:12","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"112","Apple's facial recognition on iPhone X thinks some people look the same..  ","2017-12-16 19:39:08","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"113","Thousands of quotes by famous authors, experts, perseverance , life, courage, leadership &amp; hope available on iPhone  ","2017-12-16 19:26:23","FALSE","0","0","4","Apple Iphone","Seattle","USA",FALSE
"114","Ive tried a few different Qi Wireless chargers for my iPhone X and my wifes. This one is great. Charges at 7.5W a  ","2017-12-16 19:07:06","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"115","You can now preorder iPhone, iPad apps  ","2017-12-16 19:05:30","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"116","@Memphispeej Mind if we step in? My Coach isn't a feature on the Apple Watch. You'll need to run with your iPhone t  ","2017-12-16 18:50:27","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"117","Apple iPhone Upgrade Program  ","2017-12-16 18:47:36","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"118","RT @kitzfuhel: @OrionKidder Doing it that way would be harder and less accurate than the way they do it.

 ","2017-12-16 18:44:21","TRUE","1","0","1","Apple Iphone","Seattle","USA",FALSE
"119","@OrionKidder Doing it that way would be harder and less accurate than the way they do it.

 ","2017-12-16 18:39:51","FALSE","1","1","1","Apple Iphone","Seattle","USA",FALSE
"120","MIT AppInventor unique Android s/w dev system is porting to Apple iOS iphone ipad but they need $ donations t  ","2017-12-16 18:36:35","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"121","All the features Im still getting used to on the iPhone X  ","2017-12-16 18:23:16","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"122","All the features Im still getting used to on the iPhone X  ","2017-12-16 18:18:06","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"123","Apple iPhone 5  A1428 16Gb Black for parts no power on apple iphone iphon5 ebay cellphone smartphone  ","2017-12-16 18:03:53","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"124","RT @therealdrwise: @AppleSupport Cannot use Face ID on my iPhone X to approve free app download request from our children's iphones on fami","2017-12-16 17:58:02","TRUE","1","0","2","Apple Iphone","Seattle","USA",FALSE
